0.000000e+00,8.000000e-10,1.600000e-09,2.400000e-09,3.200000e-09,4.000000e-09,4.800000e-09,5.600000e-09,6.400000e-09,7.200000e-09,8.000000e-09,8.800000e-09,9.600000e-09,1.040000e-08,1.120000e-08,1.200000e-08,1.280000e-08,1.360000e-08,1.440000e-08,1.520000e-08,1.600000e-08,1.680000e-08,1.760000e-08,1.840000e-08,1.920000e-08,2.000000e-08,2.080000e-08,2.160000e-08,2.240000e-08,2.320000e-08,2.400000e-08,2.480000e-08,2.560000e-08,2.640000e-08,2.720000e-08,2.800000e-08,2.880000e-08,2.960000e-08,3.040000e-08,3.120000e-08,3.200000e-08,3.280000e-08,3.360000e-08,3.440000e-08,3.520000e-08,3.600000e-08,3.680000e-08,3.760000e-08,3.840000e-08,3.920000e-08,4.000000e-08,4.080000e-08,4.160000e-08,4.240000e-08,4.320000e-08,4.400000e-08,4.480000e-08,4.560000e-08,4.640000e-08,4.720000e-08,4.800000e-08,4.880000e-08,4.960000e-08,5.040000e-08,5.120000e-08,5.200000e-08,5.280000e-08,5.360000e-08,5.440000e-08,5.520000e-08,5.600000e-08,5.680000e-08,5.760000e-08,5.840000e-08,5.920000e-08,6.000000e-08,6.080000e-08,6.160000e-08,6.240000e-08,6.320000e-08,6.400000e-08,6.480000e-08,6.560000e-08,6.640000e-08,6.720000e-08,6.800000e-08,6.880000e-08,6.960000e-08,7.040000e-08,7.120000e-08,7.200000e-08,7.280000e-08,7.360000e-08,7.440000e-08,7.520000e-08,7.600000e-08,7.680000e-08,7.760000e-08,7.840000e-08,7.920000e-08,8.000000e-08,8.080000e-08,8.160000e-08,8.240000e-08,8.320000e-08,8.400000e-08,8.480000e-08,8.560000e-08,8.640000e-08,8.720000e-08,8.800000e-08,8.880000e-08,8.960000e-08,9.040000e-08,9.120000e-08,9.200000e-08,9.280000e-08,9.360000e-08,9.440000e-08,9.520000e-08,9.600000e-08,9.680000e-08,9.760000e-08,9.840000e-08,9.920000e-08,1.000000e-07,1.008000e-07,1.016000e-07,1.024000e-07,1.032000e-07,1.040000e-07,1.048000e-07,1.056000e-07,1.064000e-07,1.072000e-07,1.080000e-07,1.088000e-07,1.096000e-07,1.104000e-07,1.112000e-07,1.120000e-07,1.128000e-07,1.136000e-07,1.144000e-07,1.152000e-07,1.160000e-07,1.168000e-07,1.176000e-07,1.184000e-07,1.192000e-07,1.200000e-07,1.208000e-07,1.216000e-07,1.224000e-07,1.232000e-07,1.240000e-07,1.248000e-07,1.256000e-07,1.264000e-07,1.272000e-07,1.280000e-07,1.288000e-07,1.296000e-07,1.304000e-07,1.312000e-07,1.320000e-07,1.328000e-07,1.336000e-07,1.344000e-07,1.352000e-07,1.360000e-07,1.368000e-07,1.376000e-07,1.384000e-07,1.392000e-07,1.400000e-07,1.408000e-07,1.416000e-07,1.424000e-07,1.432000e-07,1.440000e-07,1.448000e-07,1.456000e-07,1.464000e-07,1.472000e-07,1.480000e-07,1.488000e-07,1.496000e-07,1.504000e-07,1.512000e-07,1.520000e-07,1.528000e-07,1.536000e-07,1.544000e-07,1.552000e-07,1.560000e-07,1.568000e-07,1.576000e-07,1.584000e-07,1.592000e-07,1.600000e-07,1.608000e-07,1.616000e-07,1.624000e-07,1.632000e-07,1.640000e-07,1.648000e-07,1.656000e-07,1.664000e-07,1.672000e-07,1.680000e-07,1.688000e-07,1.696000e-07,1.704000e-07,1.712000e-07,1.720000e-07,1.728000e-07,1.736000e-07,1.744000e-07,1.752000e-07,1.760000e-07,1.768000e-07,1.776000e-07,1.784000e-07,1.792000e-07,1.800000e-07,1.808000e-07,1.816000e-07,1.824000e-07,1.832000e-07,1.840000e-07,1.848000e-07,1.856000e-07,1.864000e-07,1.872000e-07,1.880000e-07,1.888000e-07,1.896000e-07,1.904000e-07,1.912000e-07,1.920000e-07,1.928000e-07,1.936000e-07,1.944000e-07,1.952000e-07,1.960000e-07,1.968000e-07,1.976000e-07,1.984000e-07,1.992000e-07,2.000000e-07,2.008000e-07,2.016000e-07,2.024000e-07,2.032000e-07,2.040000e-07,2.048000e-07,2.056000e-07,2.064000e-07,2.072000e-07,2.080000e-07,2.088000e-07,2.096000e-07,2.104000e-07,2.112000e-07,2.120000e-07,2.128000e-07,2.136000e-07,2.144000e-07,2.152000e-07,2.160000e-07,2.168000e-07,2.176000e-07,2.184000e-07,2.192000e-07,2.200000e-07,2.208000e-07,2.216000e-07,2.224000e-07,2.232000e-07,2.240000e-07,2.248000e-07,2.256000e-07,2.264000e-07,2.272000e-07,2.280000e-07,2.288000e-07,2.296000e-07,2.304000e-07,2.312000e-07,2.320000e-07,2.328000e-07,2.336000e-07,2.344000e-07,2.352000e-07,2.360000e-07,2.368000e-07,2.376000e-07,2.384000e-07,2.392000e-07,2.400000e-07,2.408000e-07,2.416000e-07,2.424000e-07,2.432000e-07,2.440000e-07,2.448000e-07,2.456000e-07,2.464000e-07,2.472000e-07,2.480000e-07,2.488000e-07,2.496000e-07,2.504000e-07,2.512000e-07,2.520000e-07,2.528000e-07,2.536000e-07,2.544000e-07,2.552000e-07,2.560000e-07,2.568000e-07,2.576000e-07,2.584000e-07,2.592000e-07,2.600000e-07,2.608000e-07,2.616000e-07,2.624000e-07,2.632000e-07,2.640000e-07,2.648000e-07,2.656000e-07,2.664000e-07,2.672000e-07,2.680000e-07,2.688000e-07,2.696000e-07,2.704000e-07,2.712000e-07,2.720000e-07,2.728000e-07,2.736000e-07,2.744000e-07,2.752000e-07,2.760000e-07,2.768000e-07,2.776000e-07,2.784000e-07,2.792000e-07,2.800000e-07,2.808000e-07,2.816000e-07,2.824000e-07,2.832000e-07,2.840000e-07,2.848000e-07,2.856000e-07,2.864000e-07,2.872000e-07,2.880000e-07,2.888000e-07,2.896000e-07,2.904000e-07,2.912000e-07,2.920000e-07,2.928000e-07,2.936000e-07,2.944000e-07,2.952000e-07,2.960000e-07,2.968000e-07,2.976000e-07,2.984000e-07,2.992000e-07,3.000000e-07,3.008000e-07,3.016000e-07,3.024000e-07,3.032000e-07,3.040000e-07,3.048000e-07,3.056000e-07,3.064000e-07,3.072000e-07,3.080000e-07,3.088000e-07,3.096000e-07,3.104000e-07,3.112000e-07,3.120000e-07,3.128000e-07,3.136000e-07,3.144000e-07,3.152000e-07,3.160000e-07,3.168000e-07,3.176000e-07,3.184000e-07,3.192000e-07,3.200000e-07,3.208000e-07,3.216000e-07,3.224000e-07,3.232000e-07,3.240000e-07,3.248000e-07,3.256000e-07,3.264000e-07,3.272000e-07,3.280000e-07,3.288000e-07,3.296000e-07,3.304000e-07,3.312000e-07,3.320000e-07,3.328000e-07,3.336000e-07,3.344000e-07,3.352000e-07,3.360000e-07,3.368000e-07,3.376000e-07,3.384000e-07,3.392000e-07,3.400000e-07,3.408000e-07,3.416000e-07,3.424000e-07,3.432000e-07,3.440000e-07,3.448000e-07,3.456000e-07,3.464000e-07,3.472000e-07,3.480000e-07,3.488000e-07,3.496000e-07,3.504000e-07,3.512000e-07,3.520000e-07,3.528000e-07,3.536000e-07,3.544000e-07,3.552000e-07,3.560000e-07,3.568000e-07,3.576000e-07,3.584000e-07,3.592000e-07,3.600000e-07,3.608000e-07,3.616000e-07,3.624000e-07,3.632000e-07,3.640000e-07,3.648000e-07,3.656000e-07,3.664000e-07,3.672000e-07,3.680000e-07,3.688000e-07,3.696000e-07,3.704000e-07,3.712000e-07,3.720000e-07,3.728000e-07,3.736000e-07,3.744000e-07,3.752000e-07,3.760000e-07,3.768000e-07,3.776000e-07,3.784000e-07,3.792000e-07,3.800000e-07,3.808000e-07,3.816000e-07,3.824000e-07,3.832000e-07,3.840000e-07,3.848000e-07,3.856000e-07,3.864000e-07,3.872000e-07,3.880000e-07,3.888000e-07,3.896000e-07,3.904000e-07,3.912000e-07,3.920000e-07,3.928000e-07,3.936000e-07,3.944000e-07,3.952000e-07,3.960000e-07,3.968000e-07,3.976000e-07,3.984000e-07,3.992000e-07,4.000000e-07,4.008000e-07,4.016000e-07,4.024000e-07,4.032000e-07,4.040000e-07,4.048000e-07,4.056000e-07,4.064000e-07,4.072000e-07,4.080000e-07,4.088000e-07,4.096000e-07,4.104000e-07,4.112000e-07,4.120000e-07,4.128000e-07,4.136000e-07,4.144000e-07,4.152000e-07,4.160000e-07,4.168000e-07,4.176000e-07,4.184000e-07,4.192000e-07,4.200000e-07,4.208000e-07,4.216000e-07,4.224000e-07,4.232000e-07,4.240000e-07,4.248000e-07,4.256000e-07,4.264000e-07,4.272000e-07,4.280000e-07,4.288000e-07,4.296000e-07,4.304000e-07,4.312000e-07,4.320000e-07,4.328000e-07,4.336000e-07,4.344000e-07,4.352000e-07,4.360000e-07,4.368000e-07,4.376000e-07,4.384000e-07,4.392000e-07,4.400000e-07,4.408000e-07,4.416000e-07,4.424000e-07,4.432000e-07,4.440000e-07,4.448000e-07,4.456000e-07,4.464000e-07,4.472000e-07,4.480000e-07,4.488000e-07,4.496000e-07,4.504000e-07,4.512000e-07,4.520000e-07,4.528000e-07,4.536000e-07,4.544000e-07,4.552000e-07,4.560000e-07,4.568000e-07,4.576000e-07,4.584000e-07,4.592000e-07,4.600000e-07,4.608000e-07,4.616000e-07,4.624000e-07,4.632000e-07,4.640000e-07,4.648000e-07,4.656000e-07,4.664000e-07,4.672000e-07,4.680000e-07,4.688000e-07,4.696000e-07,4.704000e-07,4.712000e-07,4.720000e-07,4.728000e-07,4.736000e-07,4.744000e-07,4.752000e-07,4.760000e-07,4.768000e-07,4.776000e-07,4.784000e-07,4.792000e-07,4.800000e-07,4.808000e-07,4.816000e-07,4.824000e-07,4.832000e-07,4.840000e-07,4.848000e-07,4.856000e-07,4.864000e-07,4.872000e-07,4.880000e-07,4.888000e-07,4.896000e-07,4.904000e-07,4.912000e-07,4.920000e-07,4.928000e-07,4.936000e-07,4.944000e-07,4.952000e-07,4.960000e-07,4.968000e-07,4.976000e-07,4.984000e-07,4.992000e-07,5.000000e-07,5.008000e-07,5.016000e-07,5.024000e-07,5.032000e-07,5.040000e-07,5.048000e-07,5.056000e-07,5.064000e-07,5.072000e-07,5.080000e-07,5.088000e-07,5.096000e-07,5.104000e-07,5.112000e-07,5.120000e-07,5.128000e-07,5.136000e-07,5.144000e-07,5.152000e-07,5.160000e-07,5.168000e-07,5.176000e-07,5.184000e-07,5.192000e-07,5.200000e-07,5.208000e-07,5.216000e-07,5.224000e-07,5.232000e-07,5.240000e-07,5.248000e-07,5.256000e-07,5.264000e-07,5.272000e-07,5.280000e-07,5.288000e-07,5.296000e-07,5.304000e-07,5.312000e-07,5.320000e-07,5.328000e-07,5.336000e-07,5.344000e-07,5.352000e-07,5.360000e-07,5.368000e-07,5.376000e-07,5.384000e-07,5.392000e-07,5.400000e-07,5.408000e-07,5.416000e-07,5.424000e-07,5.432000e-07,5.440000e-07,5.448000e-07,5.456000e-07,5.464000e-07,5.472000e-07,5.480000e-07,5.488000e-07,5.496000e-07,5.504000e-07,5.512000e-07,5.520000e-07,5.528000e-07,5.536000e-07,5.544000e-07,5.552000e-07,5.560000e-07,5.568000e-07,5.576000e-07,5.584000e-07,5.592000e-07,5.600000e-07,5.608000e-07,5.616000e-07,5.624000e-07,5.632000e-07,5.640000e-07,5.648000e-07,5.656000e-07,5.664000e-07,5.672000e-07,5.680000e-07,5.688000e-07,5.696000e-07,5.704000e-07,5.712000e-07,5.720000e-07,5.728000e-07,5.736000e-07,5.744000e-07,5.752000e-07,5.760000e-07,5.768000e-07,5.776000e-07,5.784000e-07,5.792000e-07,5.800000e-07,5.808000e-07,5.816000e-07,5.824000e-07,5.832000e-07,5.840000e-07,5.848000e-07,5.856000e-07,5.864000e-07,5.872000e-07,5.880000e-07,5.888000e-07,5.896000e-07,5.904000e-07,5.912000e-07,5.920000e-07,5.928000e-07,5.936000e-07,5.944000e-07,5.952000e-07,5.960000e-07,5.968000e-07,5.976000e-07,5.984000e-07,5.992000e-07,6.000000e-07,6.008000e-07,6.016000e-07,6.024000e-07,6.032000e-07,6.040000e-07,6.048000e-07,6.056000e-07,6.064000e-07,6.072000e-07,6.080000e-07,6.088000e-07,6.096000e-07,6.104000e-07,6.112000e-07,6.120000e-07,6.128000e-07,6.136000e-07,6.144000e-07,6.152000e-07,6.160000e-07,6.168000e-07,6.176000e-07,6.184000e-07,6.192000e-07,6.200000e-07,6.208000e-07,6.216000e-07,6.224000e-07,6.232000e-07,6.240000e-07,6.248000e-07,6.256000e-07,6.264000e-07,6.272000e-07,6.280000e-07,6.288000e-07,6.296000e-07,6.304000e-07,6.312000e-07,6.320000e-07,6.328000e-07,6.336000e-07,6.344000e-07,6.352000e-07,6.360000e-07,6.368000e-07,6.376000e-07,6.384000e-07,6.392000e-07,6.400000e-07,6.408000e-07,6.416000e-07,6.424000e-07,6.432000e-07,6.440000e-07,6.448000e-07,6.456000e-07,6.464000e-07,6.472000e-07,6.480000e-07,6.488000e-07,6.496000e-07,6.504000e-07,6.512000e-07,6.520000e-07,6.528000e-07,6.536000e-07,6.544000e-07,6.552000e-07,6.560000e-07,6.568000e-07,6.576000e-07,6.584000e-07,6.592000e-07,6.600000e-07,6.608000e-07,6.616000e-07,6.624000e-07,6.632000e-07,6.640000e-07,6.648000e-07,6.656000e-07,6.664000e-07,6.672000e-07,6.680000e-07,6.688000e-07,6.696000e-07,6.704000e-07,6.712000e-07,6.720000e-07,6.728000e-07,6.736000e-07,6.744000e-07,6.752000e-07,6.760000e-07,6.768000e-07,6.776000e-07,6.784000e-07,6.792000e-07,6.800000e-07,6.808000e-07,6.816000e-07,6.824000e-07,6.832000e-07,6.840000e-07,6.848000e-07,6.856000e-07,6.864000e-07,6.872000e-07,6.880000e-07,6.888000e-07,6.896000e-07,6.904000e-07,6.912000e-07,6.920000e-07,6.928000e-07,6.936000e-07,6.944000e-07,6.952000e-07,6.960000e-07,6.968000e-07,6.976000e-07,6.984000e-07,6.992000e-07,7.000000e-07,7.008000e-07,7.016000e-07,7.024000e-07,7.032000e-07,7.040000e-07,7.048000e-07,7.056000e-07,7.064000e-07,7.072000e-07,7.080000e-07,7.088000e-07,7.096000e-07,7.104000e-07,7.112000e-07,7.120000e-07,7.128000e-07,7.136000e-07,7.144000e-07,7.152000e-07,7.160000e-07,7.168000e-07,7.176000e-07,7.184000e-07,7.192000e-07,7.200000e-07,7.208000e-07,7.216000e-07,7.224000e-07,7.232000e-07,7.240000e-07,7.248000e-07,7.256000e-07,7.264000e-07,7.272000e-07,7.280000e-07,7.288000e-07,7.296000e-07,7.304000e-07,7.312000e-07,7.320000e-07,7.328000e-07,7.336000e-07,7.344000e-07,7.352000e-07,7.360000e-07,7.368000e-07,7.376000e-07,7.384000e-07,7.392000e-07,7.400000e-07,7.408000e-07,7.416000e-07,7.424000e-07,7.432000e-07,7.440000e-07,7.448000e-07,7.456000e-07,7.464000e-07,7.472000e-07,7.480000e-07,7.488000e-07,7.496000e-07,7.504000e-07,7.512000e-07,7.520000e-07,7.528000e-07,7.536000e-07,7.544000e-07,7.552000e-07,7.560000e-07,7.568000e-07,7.576000e-07,7.584000e-07,7.592000e-07,7.600000e-07,7.608000e-07,7.616000e-07,7.624000e-07,7.632000e-07,7.640000e-07,7.648000e-07,7.656000e-07,7.664000e-07,7.672000e-07,7.680000e-07,7.688000e-07,7.696000e-07,7.704000e-07,7.712000e-07,7.720000e-07,7.728000e-07,7.736000e-07,7.744000e-07,7.752000e-07,7.760000e-07,7.768000e-07,7.776000e-07,7.784000e-07,7.792000e-07,7.800000e-07,7.808000e-07,7.816000e-07,7.824000e-07,7.832000e-07,7.840000e-07,7.848000e-07,7.856000e-07,7.864000e-07,7.872000e-07,7.880000e-07,7.888000e-07,7.896000e-07,7.904000e-07,7.912000e-07,7.920000e-07,7.928000e-07,7.936000e-07,7.944000e-07,7.952000e-07,7.960000e-07,7.968000e-07,7.976000e-07,7.984000e-07,7.992000e-07
